id,room,temperature,created_at
32118,C,24.91,2025-04-22 12:15:00
32119,A,23.49,2025-04-22 12:30:00
32120,B,21.77,2025-04-22 12:30:00
32121,C,25.01,2025-04-22 12:30:00
32122,A,24.46,2025-04-22 12:45:00
32123,B,19.96,2025-04-22 12:45:00
32124,C,23.36,2025-04-22 12:45:00
32125,A,22.9,2025-04-22 13:00:00
32126,B,21.56,2025-04-22 13:00:00
32127,C,23.76,2025-04-22 13:00:00
32128,A,22.54,2025-04-22 13:15:00
32129,B,21.88,2025-04-22 13:15:00
32130,C,23.94,2025-04-22 13:15:00
32131,A,23.7,2025-04-22 13:30:00
32132,B,21.18,2025-04-22 13:30:00
32133,C,24.05,2025-04-22 13:30:00
32134,A,21.68,2025-04-22 13:45:00
32135,B,18.88,2025-04-22 13:45:00
32136,C,22.98,2025-04-22 13:45:00
32137,A,23.82,2025-04-22 14:00:00
32138,B,21.8,2025-04-22 14:00:00
32139,C,23.33,2025-04-22 14:00:00
32140,A,23.04,2025-04-22 14:15:00
32141,B,20.57,2025-04-22 14:15:00
32142,C,23.45,2025-04-22 14:15:00
32143,A,23.31,2025-04-22 14:30:00
32144,B,19.15,2025-04-22 14:30:00
32145,C,23.72,2025-04-22 14:30:00
32146,A,22.26,2025-04-22 14:45:00
32147,B,23.73,2025-04-22 14:45:00
32148,C,24.87,2025-04-22 14:45:00
32149,A,23.96,2025-04-22 15:00:00
32150,B,22.9,2025-04-22 15:00:00
32151,C,22.78,2025-04-22 15:00:00
32152,A,24.76,2025-04-22 15:15:00
32153,B,20.91,2025-04-22 15:15:00
32154,C,23.93,2025-04-22 15:15:00
32155,A,22.62,2025-04-22 15:30:00
32156,B,19.63,2025-04-22 15:30:00
32157,C,23.46,2025-04-22 15:30:00
32158,A,21.51,2025-04-22 15:45:00
32159,B,20.97,2025-04-22 15:45:00
32160,C,23.93,2025-04-22 15:45:00
32161,A,24.76,2025-04-22 16:00:00
32162,B,20.17,2025-04-22 16:00:00
32163,C,23.47,2025-04-22 16:00:00
32164,A,22.67,2025-04-22 16:15:00
32165,B,20.85,2025-04-22 16:15:00
32166,C,23.52,2025-04-22 16:15:00
32167,A,22.53,2025-04-22 16:30:00
32168,B,22.63,2025-04-22 16:30:00
32169,C,22.71,2025-04-22 16:30:00
32170,A,25.22,2025-04-22 16:45:00
32171,B,21.94,2025-04-22 16:45:00
32172,C,20.98,2025-04-22 16:45:00
32173,A,23.17,2025-04-22 17:00:00
32174,B,19.7,2025-04-22 17:00:00
32175,C,23.5,2025-04-22 17:00:00
32176,A,24.3,2025-04-22 17:15:00
32177,B,22.78,2025-04-22 17:15:00
32178,C,23.78,2025-04-22 17:15:00
32179,A,22.02,2025-04-22 17:30:00
32180,B,20.38,2025-04-22 17:30:00
32181,C,23.08,2025-04-22 17:30:00
32182,A,21.89,2025-04-22 17:45:00
32183,B,18.81,2025-04-22 17:45:00
32184,C,23.01,2025-04-22 17:45:00
32185,A,23.09,2025-04-22 18:00:00
32186,B,26.1,2025-04-22 18:00:00
32187,C,23.27,2025-04-22 18:00:00
32188,A,22.83,2025-04-22 18:15:00
32189,B,20.15,2025-04-22 18:15:00
32190,C,24.0,2025-04-22 18:15:00
32191,A,19.78,2025-04-22 18:30:00
32192,B,16.79,2025-04-22 18:30:00
32193,C,23.51,2025-04-22 18:30:00
32194,A,23.7,2025-04-22 18:45:00
32195,B,19.54,2025-04-22 18:45:00
32196,C,24.25,2025-04-22 18:45:00
32197,A,22.52,2025-04-22 19:00:00
32198,B,21.04,2025-04-22 19:00:00
32199,C,23.53,2025-04-22 19:00:00
32200,A,23.96,2025-04-22 19:15:00
32201,B,18.81,2025-04-22 19:15:00
32202,C,22.44,2025-04-22 19:15:00
32203,A,25.16,2025-04-22 19:30:00
32204,B,22.39,2025-04-22 19:30:00
32205,C,21.16,2025-04-22 19:30:00
32206,A,21.81,2025-04-22 19:45:00
32207,B,24.29,2025-04-22 19:45:00
32208,C,23.24,2025-04-22 19:45:00
32209,A,19.52,2025-04-22 20:00:00
32210,B,21.39,2025-04-22 20:00:00
32211,C,22.05,2025-04-22 20:00:00
32212,A,23.58,2025-04-22 20:15:00
32213,B,23.05,2025-04-22 20:15:00
32214,C,22.82,2025-04-22 20:15:00
32215,A,23.37,2025-04-22 20:30:00
32216,B,20.4,2025-04-22 20:30:00
32217,C,21.34,2025-04-22 20:30:00
32218,A,21.41,2025-04-22 20:45:00
32219,B,20.7,2025-04-22 20:45:00
32220,C,23.25,2025-04-22 20:45:00
32221,A,23.87,2025-04-22 21:00:00
32222,B,22.54,2025-04-22 21:00:00
32223,C,22.98,2025-04-22 21:00:00
32224,A,22.4,2025-04-22 21:15:00
32225,B,19.21,2025-04-22 21:15:00
32226,C,23.31,2025-04-22 21:15:00
32227,A,22.37,2025-04-22 21:30:00
32228,B,21.86,2025-04-22 21:30:00
32229,C,22.6,2025-04-22 21:30:00
32230,A,23.06,2025-04-22 21:45:00
32231,B,17.95,2025-04-22 21:45:00
32232,C,22.5,2025-04-22 21:45:00
32233,A,21.6,2025-04-22 22:00:00
32234,B,18.04,2025-04-22 22:00:00
32235,C,24.13,2025-04-22 22:00:00
32236,A,23.06,2025-04-22 22:15:00
32237,B,21.19,2025-04-22 22:15:00
32238,C,23.59,2025-04-22 22:15:00
32239,A,22.15,2025-04-22 22:30:00
32240,B,24.34,2025-04-22 22:30:00
32241,C,22.76,2025-04-22 22:30:00
32242,A,21.37,2025-04-22 22:45:00
32243,B,22.18,2025-04-22 22:45:00
32244,C,24.44,2025-04-22 22:45:00
32245,A,24.21,2025-04-22 23:00:00
32246,B,20.28,2025-04-22 23:00:00
32247,C,22.81,2025-04-22 23:00:00
32248,A,23.67,2025-04-22 23:15:00
32249,B,21.71,2025-04-22 23:15:00
32250,C,24.28,2025-04-22 23:15:00
32251,A,23.37,2025-04-22 23:30:00
32252,B,20.89,2025-04-22 23:30:00
32253,C,25.35,2025-04-22 23:30:00
32254,A,22.74,2025-04-22 23:45:00
32255,B,21.45,2025-04-22 23:45:00
32256,C,24.89,2025-04-22 23:45:00
32257,A,21.15,2025-04-23 00:00:00
32258,B,20.71,2025-04-23 00:00:00
32259,C,22.99,2025-04-23 00:00:00
32260,A,24.73,2025-04-23 00:15:00
32261,B,22.38,2025-04-23 00:15:00
32262,C,23.23,2025-04-23 00:15:00
32263,A,26.31,2025-04-23 00:30:00
32264,B,19.82,2025-04-23 00:30:00
32265,C,23.51,2025-04-23 00:30:00
32266,A,22.22,2025-04-23 00:45:00
32267,B,22.13,2025-04-23 00:45:00
32268,C,25.59,2025-04-23 00:45:00
32269,A,24.95,2025-04-23 01:00:00
32270,B,22.84,2025-04-23 01:00:00
32271,C,24.65,2025-04-23 01:00:00
32272,A,25.0,2025-04-23 01:15:00
32273,B,22.44,2025-04-23 01:15:00
32274,C,23.8,2025-04-23 01:15:00
32275,A,21.59,2025-04-23 01:30:00
32276,B,22.35,2025-04-23 01:30:00
32277,C,24.24,2025-04-23 01:30:00
32278,A,23.58,2025-04-23 01:45:00
32279,B,23.71,2025-04-23 01:45:00
32280,C,23.71,2025-04-23 01:45:00
32281,A,25.25,2025-04-23 02:00:00
32282,B,23.54,2025-04-23 02:00:00
32283,C,24.08,2025-04-23 02:00:00
32284,A,24.54,2025-04-23 02:15:00
32285,B,21.95,2025-04-23 02:15:00
32286,C,25.12,2025-04-23 02:15:00
32287,A,25.63,2025-04-23 02:30:00
32288,B,21.3,2025-04-23 02:30:00
32289,C,24.29,2025-04-23 02:30:00
32290,A,24.1,2025-04-23 02:45:00
32291,B,23.05,2025-04-23 02:45:00
32292,C,24.87,2025-04-23 02:45:00
32293,A,23.55,2025-04-23 03:00:00
32294,B,23.79,2025-04-23 03:00:00
32295,C,24.48,2025-04-23 03:00:00
32296,A,21.18,2025-04-23 03:15:00
32297,B,20.37,2025-04-23 03:15:00
32298,C,25.64,2025-04-23 03:15:00
32299,A,24.11,2025-04-23 03:30:00
32300,B,25.51,2025-04-23 03:30:00
32301,C,24.73,2025-04-23 03:30:00
32302,A,25.82,2025-04-23 03:45:00
32303,B,21.35,2025-04-23 03:45:00
32304,C,25.92,2025-04-23 03:45:00
32305,A,24.31,2025-04-23 04:00:00
32306,B,23.11,2025-04-23 04:00:00
32307,C,25.92,2025-04-23 04:00:00
32308,A,22.89,2025-04-23 04:15:00
32309,B,22.15,2025-04-23 04:15:00
32310,C,26.11,2025-04-23 04:15:00
32311,A,23.51,2025-04-23 04:30:00
32312,B,21.18,2025-04-23 04:30:00
32313,C,23.54,2025-04-23 04:30:00
32314,A,23.9,2025-04-23 04:45:00
32315,B,23.34,2025-04-23 04:45:00
32316,C,25.96,2025-04-23 04:45:00
32317,A,24.65,2025-04-23 05:00:00
32318,B,24.85,2025-04-23 05:00:00
32319,C,24.14,2025-04-23 05:00:00
32320,A,25.16,2025-04-23 05:15:00
32321,B,20.21,2025-04-23 05:15:00
32322,C,24.62,2025-04-23 05:15:00
32323,A,23.43,2025-04-23 05:30:00
32324,B,25.34,2025-04-23 05:30:00
32325,C,24.24,2025-04-23 05:30:00
32326,A,25.37,2025-04-23 05:45:00
32327,B,22.63,2025-04-23 05:45:00
32328,C,23.59,2025-04-23 05:45:00
32329,A,24.12,2025-04-23 06:00:00
32330,B,22.67,2025-04-23 06:00:00
32331,C,25.37,2025-04-23 06:00:00
32332,A,26.54,2025-04-23 06:15:00
32333,B,25.4,2025-04-23 06:15:00
32334,C,25.23,2025-04-23 06:15:00
32335,A,25.57,2025-04-23 06:30:00
32336,B,22.53,2025-04-23 06:30:00
32337,C,24.13,2025-04-23 06:30:00
32338,A,24.82,2025-04-23 06:45:00
32339,B,21.78,2025-04-23 06:45:00
32340,C,24.26,2025-04-23 06:45:00
32341,A,25.07,2025-04-23 07:00:00
32342,B,24.58,2025-04-23 07:00:00
32343,C,26.14,2025-04-23 07:00:00
32344,A,24.53,2025-04-23 07:15:00
32345,B,18.68,2025-04-23 07:15:00
32346,C,26.15,2025-04-23 07:15:00
32347,A,23.57,2025-04-23 07:30:00
32348,B,23.78,2025-04-23 07:30:00
32349,C,24.5,2025-04-23 07:30:00
32350,A,23.79,2025-04-23 07:45:00
32351,B,23.34,2025-04-23 07:45:00
32352,C,24.08,2025-04-23 07:45:00
32353,A,24.69,2025-04-23 08:00:00
32354,B,20.95,2025-04-23 08:00:00
32355,C,26.05,2025-04-23 08:00:00
32356,A,23.82,2025-04-23 08:15:00
32357,B,22.84,2025-04-23 08:15:00
32358,C,24.7,2025-04-23 08:15:00
32359,A,25.36,2025-04-23 08:30:00
32360,B,22.09,2025-04-23 08:30:00
32361,C,24.08,2025-04-23 08:30:00
32362,A,25.15,2025-04-23 08:45:00
32363,B,22.45,2025-04-23 08:45:00
32364,C,24.75,2025-04-23 08:45:00
32365,A,22.81,2025-04-23 09:00:00
32366,B,23.23,2025-04-23 09:00:00
32367,C,22.87,2025-04-23 09:00:00
32368,A,23.33,2025-04-23 09:15:00
32369,B,21.3,2025-04-23 09:15:00
32370,C,23.98,2025-04-23 09:15:00
32371,A,24.78,2025-04-23 09:30:00
32372,B,22.03,2025-04-23 09:30:00
32373,C,23.83,2025-04-23 09:30:00
32374,A,24.41,2025-04-23 09:45:00
32375,B,23.64,2025-04-23 09:45:00
32376,C,23.84,2025-04-23 09:45:00
32377,A,24.39,2025-04-23 10:00:00
32378,B,21.41,2025-04-23 10:00:00
32379,C,23.68,2025-04-23 10:00:00
32380,A,25.52,2025-04-23 10:15:00
32381,B,22.0,2025-04-23 10:15:00
32382,C,24.98,2025-04-23 10:15:00
32383,A,24.27,2025-04-23 10:30:00
32384,B,20.98,2025-04-23 10:30:00
32385,C,25.76,2025-04-23 10:30:00
32386,A,23.47,2025-04-23 10:45:00
32387,B,23.71,2025-04-23 10:45:00
32388,C,24.37,2025-04-23 10:45:00
32389,A,25.71,2025-04-23 11:00:00
32390,B,20.84,2025-04-23 11:00:00
32391,C,23.56,2025-04-23 11:00:00
32392,A,22.58,2025-04-23 11:15:00
32393,B,22.48,2025-04-23 11:15:00
32394,C,23.92,2025-04-23 11:15:00
32395,A,23.53,2025-04-23 11:30:00
32396,B,22.97,2025-04-23 11:30:00
32397,C,25.24,2025-04-23 11:30:00
32398,A,24.32,2025-04-23 11:45:00
32399,B,20.79,2025-04-23 11:45:00
32400,C,23.23,2025-04-23 11:45:00
32401,A,22.86,2025-04-23 12:00:00
32402,B,21.32,2025-04-23 12:00:00
32403,C,24.2,2025-04-23 12:00:00
32404,A,23.11,2025-04-23 12:15:00
32405,B,20.82,2025-04-23 12:15:00
32406,C,24.58,2025-04-23 12:15:00
32407,A,23.59,2025-04-23 12:30:00
32408,B,22.16,2025-04-23 12:30:00
32409,C,24.15,2025-04-23 12:30:00
32410,A,21.61,2025-04-23 12:45:00
32411,B,20.18,2025-04-23 12:45:00
32412,C,23.86,2025-04-23 12:45:00
32413,A,25.11,2025-04-23 13:00:00
32414,B,22.74,2025-04-23 13:00:00
32415,C,23.94,2025-04-23 13:00:00
32416,A,25.26,2025-04-23 13:15:00
32417,B,25.65,2025-04-23 13:15:00
32418,C,23.82,2025-04-23 13:15:00
32419,A,21.83,2025-04-23 13:30:00
32420,B,21.33,2025-04-23 13:30:00
32421,C,25.49,2025-04-23 13:30:00
32422,A,23.24,2025-04-23 13:45:00
32423,B,21.2,2025-04-23 13:45:00
32424,C,23.53,2025-04-23 13:45:00
32425,A,24.2,2025-04-23 14:00:00
32426,B,23.26,2025-04-23 14:00:00
32427,C,24.81,2025-04-23 14:00:00
32428,A,24.05,2025-04-23 14:15:00
32429,B,19.51,2025-04-23 14:15:00
32430,C,23.15,2025-04-23 14:15:00
32431,A,22.17,2025-04-23 14:30:00
32432,B,19.89,2025-04-23 14:30:00
32433,C,23.63,2025-04-23 14:30:00
32434,A,24.4,2025-04-23 14:45:00
32435,B,21.06,2025-04-23 14:45:00
32436,C,22.61,2025-04-23 14:45:00
32437,A,22.32,2025-04-23 15:00:00
32438,B,22.61,2025-04-23 15:00:00
32439,C,23.07,2025-04-23 15:00:00
32440,A,22.17,2025-04-23 15:15:00
32441,B,21.69,2025-04-23 15:15:00
32442,C,23.6,2025-04-23 15:15:00
32443,A,22.59,2025-04-23 15:30:00
32444,B,19.67,2025-04-23 15:30:00
32445,C,23.44,2025-04-23 15:30:00
32446,A,22.37,2025-04-23 15:45:00
32447,B,20.52,2025-04-23 15:45:00
32448,C,23.13,2025-04-23 15:45:00
32449,A,23.34,2025-04-23 16:00:00
32450,B,19.25,2025-04-23 16:00:00
32451,C,23.36,2025-04-23 16:00:00
32452,A,21.48,2025-04-23 16:15:00
32453,B,22.02,2025-04-23 16:15:00
32454,C,22.9,2025-04-23 16:15:00
32455,A,24.99,2025-04-23 16:30:00
32456,B,19.89,2025-04-23 16:30:00
32457,C,22.21,2025-04-23 16:30:00
32458,A,22.92,2025-04-23 16:45:00
32459,B,18.47,2025-04-23 16:45:00
32460,C,22.86,2025-04-23 16:45:00
32461,A,21.33,2025-04-23 17:00:00
32462,B,21.31,2025-04-23 17:00:00
32463,C,22.94,2025-04-23 17:00:00
32464,A,23.22,2025-04-23 17:15:00
32465,B,19.97,2025-04-23 17:15:00
32466,C,22.09,2025-04-23 17:15:00
32467,A,22.46,2025-04-23 17:30:00
32468,B,21.19,2025-04-23 17:30:00
32469,C,22.31,2025-04-23 17:30:00
32470,A,25.37,2025-04-23 17:45:00
32471,B,22.87,2025-04-23 17:45:00
32472,C,21.01,2025-04-23 17:45:00
32473,A,20.28,2025-04-23 18:00:00
32474,B,20.47,2025-04-23 18:00:00
32475,C,22.76,2025-04-23 18:00:00
32476,A,21.11,2025-04-23 18:15:00
32477,B,21.94,2025-04-23 18:15:00
32478,C,24.27,2025-04-23 18:15:00
32479,A,20.38,2025-04-23 18:30:00
32480,B,19.0,2025-04-23 18:30:00
32481,C,22.86,2025-04-23 18:30:00
32482,A,22.55,2025-04-23 18:45:00
32483,B,22.92,2025-04-23 18:45:00
32484,C,23.29,2025-04-23 18:45:00
32485,A,22.4,2025-04-23 19:00:00
32486,B,19.07,2025-04-23 19:00:00
32487,C,22.21,2025-04-23 19:00:00
32488,A,21.92,2025-04-23 19:15:00
32489,B,19.73,2025-04-23 19:15:00
32490,C,20.82,2025-04-23 19:15:00
32491,A,23.45,2025-04-23 19:30:00
32492,B,22.43,2025-04-23 19:30:00
32493,C,22.51,2025-04-23 19:30:00
32494,A,23.14,2025-04-23 19:45:00
32495,B,20.68,2025-04-23 19:45:00
32496,C,23.37,2025-04-23 19:45:00
32497,A,24.65,2025-04-23 20:00:00
32498,B,19.85,2025-04-23 20:00:00
32499,C,23.52,2025-04-23 20:00:00
32500,A,24.12,2025-04-23 20:15:00
32501,B,18.63,2025-04-23 20:15:00
32502,C,24.41,2025-04-23 20:15:00
32503,A,21.55,2025-04-23 20:30:00
32504,B,21.57,2025-04-23 20:30:00
32505,C,23.51,2025-04-23 20:30:00
32506,A,23.91,2025-04-23 20:45:00
32507,B,20.61,2025-04-23 20:45:00
32508,C,21.66,2025-04-23 20:45:00
32509,A,22.19,2025-04-23 21:00:00
32510,B,21.19,2025-04-23 21:00:00
32511,C,22.44,2025-04-23 21:00:00
32512,A,24.21,2025-04-23 21:15:00
32513,B,21.84,2025-04-23 21:15:00
32514,C,22.69,2025-04-23 21:15:00
32515,A,23.27,2025-04-23 21:30:00
32516,B,20.01,2025-04-23 21:30:00
32517,C,23.02,2025-04-23 21:30:00
32518,A,23.93,2025-04-23 21:45:00
32519,B,20.07,2025-04-23 21:45:00
32520,C,24.26,2025-04-23 21:45:00
32521,A,22.46,2025-04-23 22:00:00
32522,B,21.66,2025-04-23 22:00:00
32523,C,24.44,2025-04-23 22:00:00
32524,A,22.6,2025-04-23 22:15:00
32525,B,19.63,2025-04-23 22:15:00
32526,C,24.45,2025-04-23 22:15:00
32527,A,23.35,2025-04-23 22:30:00
32528,B,21.91,2025-04-23 22:30:00
32529,C,22.29,2025-04-23 22:30:00
32530,A,25.25,2025-04-23 22:45:00
32531,B,23.31,2025-04-23 22:45:00
32532,C,22.97,2025-04-23 22:45:00
32533,A,24.54,2025-04-23 23:00:00
32534,B,23.06,2025-04-23 23:00:00
32535,C,22.51,2025-04-23 23:00:00
32536,A,24.3,2025-04-23 23:15:00
32537,B,20.95,2025-04-23 23:15:00
32538,C,22.95,2025-04-23 23:15:00
32539,A,23.22,2025-04-23 23:30:00
32540,B,21.36,2025-04-23 23:30:00
32541,C,23.95,2025-04-23 23:30:00
32542,A,23.15,2025-04-23 23:45:00
32543,B,22.13,2025-04-23 23:45:00
32544,C,25.35,2025-04-23 23:45:00
32545,A,23.59,2025-04-24 00:00:00
32546,B,23.6,2025-04-24 00:00:00
32547,C,24.57,2025-04-24 00:00:00
32548,A,22.22,2025-04-24 00:15:00
32549,B,24.6,2025-04-24 00:15:00
32550,C,24.42,2025-04-24 00:15:00
32551,A,24.48,2025-04-24 00:30:00
32552,B,22.54,2025-04-24 00:30:00
32553,C,24.91,2025-04-24 00:30:00
32554,A,23.49,2025-04-24 00:45:00
32555,B,21.31,2025-04-24 00:45:00
32556,C,25.48,2025-04-24 00:45:00
32557,A,24.32,2025-04-24 01:00:00
32558,B,19.35,2025-04-24 01:00:00
32559,C,24.24,2025-04-24 01:00:00
32560,A,23.52,2025-04-24 01:15:00
32561,B,22.72,2025-04-24 01:15:00
32562,C,25.9,2025-04-24 01:15:00
32563,A,22.88,2025-04-24 01:30:00
32564,B,21.64,2025-04-24 01:30:00
32565,C,25.71,2025-04-24 01:30:00
32566,A,25.84,2025-04-24 01:45:00
32567,B,22.7,2025-04-24 01:45:00
32568,C,23.78,2025-04-24 01:45:00
32569,A,25.08,2025-04-24 02:00:00
32570,B,23.09,2025-04-24 02:00:00
32571,C,24.37,2025-04-24 02:00:00
32572,A,23.9,2025-04-24 02:15:00
32573,B,21.69,2025-04-24 02:15:00
32574,C,24.74,2025-04-24 02:15:00
32575,A,23.33,2025-04-24 02:30:00
32576,B,24.69,2025-04-24 02:30:00
32577,C,24.74,2025-04-24 02:30:00
32578,A,25.79,2025-04-24 02:45:00
32579,B,25.36,2025-04-24 02:45:00
32580,C,24.83,2025-04-24 02:45:00
32581,A,23.86,2025-04-24 03:00:00
32582,B,21.77,2025-04-24 03:00:00
32583,C,25.04,2025-04-24 03:00:00
32584,A,23.1,2025-04-24 03:15:00
32585,B,23.51,2025-04-24 03:15:00
32586,C,24.23,2025-04-24 03:15:00
32587,A,24.68,2025-04-24 03:30:00
32588,B,24.65,2025-04-24 03:30:00
32589,C,26.22,2025-04-24 03:30:00
32590,A,26.43,2025-04-24 03:45:00
32591,B,22.92,2025-04-24 03:45:00
32592,C,24.76,2025-04-24 03:45:00
32593,A,24.43,2025-04-24 04:00:00
32594,B,22.93,2025-04-24 04:00:00
32595,C,24.33,2025-04-24 04:00:00
32596,A,26.59,2025-04-24 04:15:00
32597,B,22.86,2025-04-24 04:15:00
32598,C,26.02,2025-04-24 04:15:00
32599,A,24.2,2025-04-24 04:30:00
32600,B,23.62,2025-04-24 04:30:00
32601,C,23.64,2025-04-24 04:30:00
32602,A,25.05,2025-04-24 04:45:00
32603,B,22.41,2025-04-24 04:45:00
32604,C,25.16,2025-04-24 04:45:00
32605,A,25.11,2025-04-24 05:00:00
32606,B,19.37,2025-04-24 05:00:00
32607,C,24.4,2025-04-24 05:00:00
32608,A,22.67,2025-04-24 05:15:00
32609,B,23.46,2025-04-24 05:15:00
32610,C,24.39,2025-04-24 05:15:00
32611,A,24.19,2025-04-24 05:30:00
32612,B,25.85,2025-04-24 05:30:00
32613,C,24.48,2025-04-24 05:30:00
32614,A,24.05,2025-04-24 05:45:00
32615,B,20.97,2025-04-24 05:45:00
32616,C,24.85,2025-04-24 05:45:00
32617,A,23.95,2025-04-24 06:00:00
32618,B,20.74,2025-04-24 06:00:00
32619,C,24.62,2025-04-24 06:00:00
32620,A,24.43,2025-04-24 06:15:00
32621,B,23.34,2025-04-24 06:15:00
32622,C,25.24,2025-04-24 06:15:00
32623,A,23.87,2025-04-24 06:30:00
32624,B,22.82,2025-04-24 06:30:00
32625,C,26.13,2025-04-24 06:30:00
32626,A,23.44,2025-04-24 06:45:00
32627,B,23.34,2025-04-24 06:45:00
32628,C,26.06,2025-04-24 06:45:00
32629,A,23.82,2025-04-24 07:00:00
32630,B,21.24,2025-04-24 07:00:00
32631,C,25.21,2025-04-24 07:00:00
32632,A,24.74,2025-04-24 07:15:00
32633,B,23.04,2025-04-24 07:15:00
32634,C,26.49,2025-04-24 07:15:00
32635,A,24.16,2025-04-24 07:30:00
32636,B,21.84,2025-04-24 07:30:00
32637,C,25.51,2025-04-24 07:30:00
32638,A,24.82,2025-04-24 07:45:00
32639,B,21.11,2025-04-24 07:45:00
32640,C,25.89,2025-04-24 07:45:00
32641,A,25.54,2025-04-24 08:00:00
32642,B,24.17,2025-04-24 08:00:00
32643,C,24.93,2025-04-24 08:00:00
32644,A,25.84,2025-04-24 08:15:00
32645,B,20.89,2025-04-24 08:15:00
32646,C,24.53,2025-04-24 08:15:00
32647,A,24.08,2025-04-24 08:30:00
32648,B,24.41,2025-04-24 08:30:00
32649,C,25.19,2025-04-24 08:30:00
32650,A,23.93,2025-04-24 08:45:00
32651,B,25.88,2025-04-24 08:45:00
32652,C,24.04,2025-04-24 08:45:00
32653,A,25.09,2025-04-24 09:00:00
32654,B,22.65,2025-04-24 09:00:00
32655,C,24.42,2025-04-24 09:00:00
32656,A,21.79,2025-04-24 09:15:00
32657,B,21.24,2025-04-24 09:15:00
32658,C,24.29,2025-04-24 09:15:00
32659,A,23.86,2025-04-24 09:30:00
32660,B,20.95,2025-04-24 09:30:00
32661,C,24.41,2025-04-24 09:30:00
32662,A,22.9,2025-04-24 09:45:00
32663,B,22.57,2025-04-24 09:45:00
32664,C,25.56,2025-04-24 09:45:00
32665,A,24.25,2025-04-24 10:00:00
32666,B,21.53,2025-04-24 10:00:00
32667,C,22.77,2025-04-24 10:00:00
32668,A,24.22,2025-04-24 10:15:00
32669,B,20.72,2025-04-24 10:15:00
32670,C,25.4,2025-04-24 10:15:00
32671,A,22.77,2025-04-24 10:30:00
32672,B,25.42,2025-04-24 10:30:00
32673,C,22.94,2025-04-24 10:30:00
32674,A,22.31,2025-04-24 10:45:00
32675,B,23.13,2025-04-24 10:45:00
32676,C,25.96,2025-04-24 10:45:00
32677,A,23.24,2025-04-24 11:00:00
32678,B,22.81,2025-04-24 11:00:00
32679,C,24.89,2025-04-24 11:00:00
32680,A,24.08,2025-04-24 11:15:00
32681,B,25.88,2025-04-24 11:15:00
32682,C,23.23,2025-04-24 11:15:00
32683,A,22.37,2025-04-24 11:30:00
32684,B,20.23,2025-04-24 11:30:00
32685,C,24.96,2025-04-24 11:30:00
32686,A,24.08,2025-04-24 11:45:00
32687,B,23.22,2025-04-24 11:45:00
32688,C,25.04,2025-04-24 11:45:00
32689,A,22.71,2025-04-24 12:00:00
32690,B,21.95,2025-04-24 12:00:00
32691,C,24.88,2025-04-24 12:00:00
32692,A,25.95,2025-04-24 12:15:00
32693,B,23.41,2025-04-24 12:15:00
32694,C,25.52,2025-04-24 12:15:00
32695,A,24.58,2025-04-24 12:30:00
32696,B,19.97,2025-04-24 12:30:00
32697,C,24.8,2025-04-24 12:30:00
32698,A,26.09,2025-04-24 12:45:00
32699,B,21.29,2025-04-24 12:45:00
32700,C,24.81,2025-04-24 12:45:00
32701,A,22.2,2025-04-24 13:00:00
32702,B,21.49,2025-04-24 13:00:00
32703,C,21.93,2025-04-24 13:00:00
32704,A,20.88,2025-04-24 13:15:00
32705,B,23.05,2025-04-24 13:15:00
32706,C,22.81,2025-04-24 13:15:00
32707,A,24.02,2025-04-24 13:30:00
32708,B,19.88,2025-04-24 13:30:00
32709,C,23.69,2025-04-24 13:30:00
32710,A,21.27,2025-04-24 13:45:00
32711,B,20.98,2025-04-24 13:45:00
32712,C,23.63,2025-04-24 13:45:00
32713,A,24.9,2025-04-24 14:00:00
32714,B,23.64,2025-04-24 14:00:00
32715,C,24.16,2025-04-24 14:00:00
32716,A,21.91,2025-04-24 14:15:00
32717,B,21.72,2025-04-24 14:15:00
32718,C,23.5,2025-04-24 14:15:00
32719,A,23.85,2025-04-24 14:30:00
32720,B,19.33,2025-04-24 14:30:00
32721,C,23.2,2025-04-24 14:30:00
32722,A,19.52,2025-04-24 14:45:00
32723,B,19.71,2025-04-24 14:45:00
32724,C,23.37,2025-04-24 14:45:00
32725,A,23.76,2025-04-24 15:00:00
32726,B,22.37,2025-04-24 15:00:00
32727,C,23.75,2025-04-24 15:00:00
32728,A,22.39,2025-04-24 15:15:00
32729,B,22.16,2025-04-24 15:15:00
32730,C,23.76,2025-04-24 15:15:00
32731,A,22.89,2025-04-24 15:30:00
32732,B,19.79,2025-04-24 15:30:00
32733,C,23.25,2025-04-24 15:30:00
32734,A,23.5,2025-04-24 15:45:00
32735,B,24.44,2025-04-24 15:45:00
32736,C,22.92,2025-04-24 15:45:00
32737,A,23.24,2025-04-24 16:00:00
32738,B,22.13,2025-04-24 16:00:00
32739,C,23.29,2025-04-24 16:00:00
32740,A,22.13,2025-04-24 16:15:00
32741,B,22.64,2025-04-24 16:15:00
32742,C,22.47,2025-04-24 16:15:00
32743,A,21.64,2025-04-24 16:30:00
32744,B,23.98,2025-04-24 16:30:00
32745,C,21.86,2025-04-24 16:30:00
32746,A,22.79,2025-04-24 16:45:00
32747,B,19.03,2025-04-24 16:45:00
32748,C,23.53,2025-04-24 16:45:00
32749,A,23.53,2025-04-24 17:00:00
32750,B,22.32,2025-04-24 17:00:00
32751,C,22.39,2025-04-24 17:00:00
32752,A,21.89,2025-04-24 17:15:00
